created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Sun Mar 04 15:03:07 +0000 2012	176321884386893824	GreatestQuotes	0	0	1763	176138987172401154	705	1763	Sun Mar 04 02:56:21 +0000 2012	0	RT @GreatestQuotes: "It's not that some people have willpower and some don't. It's that some people are ready to change and others are n ...
Sun Mar 04 14:40:58 +0000 2012	176316307300548608	Power30under30	0	0	8	176154631662075904	2	8	Sun Mar 04 03:58:31 +0000 2012	0	RT @Power30under30: "If you can dream it, you can do it." -Walt Disney
Sun Mar 04 14:40:10 +0000 2012	176316107861401600	michaelchatman	0	0	40	176151672110854144	3	40	Sun Mar 04 03:46:46 +0000 2012	0	RT @michaelchatman: People who #retweet positive information #inspire others, touch hearts & demonstrate that social media can be a powe ...
Sun Mar 04 14:39:59 +0000 2012	176316060360904704	_hala	0	0	1	176185848302284800	0	1	Sun Mar 04 06:02:34 +0000 2012	0	RT @_hala: Being a #neophiliac -- finally recognized as a good thing (when coupled with perseverance & transcendence) http://t.co/r6kbCY9K
Sun Mar 04 13:12:22 +0000 2012	176294013979213824	WorldBank	0	0	64	176186523409063936	11	64	Sun Mar 04 06:05:15 +0000 2012	0	RT @WorldBank: The rate of extreme #poverty in #SouthAsia fell from 61% in 1980 to 36% in 2008. http://t.co/V6I84bWD
Sun Mar 04 13:11:20 +0000 2012	176293752053301249	GreatestQuotes	0	0	1416	176200858848083968	513	1416	Sun Mar 04 07:02:13 +0000 2012	0	RT @GreatestQuotes: "Freedom isn't worth having if it doesn't include the freedom to make mistakes." - Mahatma Gandhi
Sun Mar 04 13:10:25 +0000 2012	176293523019137024	nytimes	0	0	41	176246781695361025	14	41	Sun Mar 04 10:04:41 +0000 2012	0	RT @nytimes: When Living in Limbo Avoids Living on the Street http://t.co/Auznd1Fx
Sun Mar 04 12:57:39 +0000 2012	176290308731060224	nytimes	0	0	278	176261616483053568	82	278	Sun Mar 04 11:03:38 +0000 2012	0	RT @nytimes: How Many People Can Manhattan Hold? http://t.co/FFrobW4B
Sun Mar 04 12:40:09 +0000 2012	176285903201910784	nytimes	0	0	66	176274964243161089	40	66	Sun Mar 04 11:56:41 +0000 2012	0	RT @nytimes: Couples Therapists Confront the Stresses of Their Field http://t.co/NZwRd1LV
Sat Mar 03 11:59:30 +0000 2012	175913285625987072	SEimpact	0	0	6	173849308246974465	0	6	Sun Feb 26 19:17:59 +0000 2012	0	RT @SEimpact: "Government always seems to be short of money, which is precisely why it needs to be innovative"- Judith Rodin, #secon12
Sat Mar 03 11:50:14 +0000 2012	175910953995616256	GreatestQuotes	0	0	755	175860533214453761	261	755	Sat Mar 03 08:29:53 +0000 2012	0	RT @GreatestQuotes: "The most important thing about having goals is having one." - Geoffrey F. Abert
Sat Mar 03 11:49:43 +0000 2012	175910823988953088	GreatestQuotes	0	0	1393	175891331300851712	560	1393	Sat Mar 03 10:32:15 +0000 2012	0	RT @GreatestQuotes: "Kindness in words creates confidence. Kindness in thinking creates profoundness. Kindness in giving creates love."  ...
Sat Mar 03 11:43:30 +0000 2012	175909261312921600	LauraCMeyer|wardkimber21|KrisWils|celiala	0	0	1	173210631493783553	0	1	Sat Feb 25 01:00:07 +0000 2012	0	RT @LauraCMeyer: So happy to be with @wardkimber21 @KrisWils @celiala #brigitteradjic! #bostonherewecome
Sat Mar 03 11:43:06 +0000 2012	175909160083398656	UNWomen_MetroNY|UNWomen_MetroNY|celiala|LauraCMeyer	0	0	1	173889644822396928	0	1	Sun Feb 26 21:58:16 +0000 2012	0	RT @UNWomen_MetroNY: @UNWomen_MetroNY: @celiala @wardkimber21@KrisWils at #secon12 http://t.co/RkKRlXHD” via @LauraCMeyer
Fri Mar 02 21:19:35 +0000 2012	175691847597953025	UNWomen_MetroNY	0	0	1	175662804232183808	0	1	Fri Mar 02 19:24:10 +0000 2012	0	RT @UNWomen_MetroNY: Resolution 1325 is owned by us all. "We should never forget women build peace not wall." Ambassador Chowdhury
Fri Mar 02 21:18:45 +0000 2012	175691637828231168	TEDNews	0	0	3	175664184116264960	3	3	Fri Mar 02 19:29:39 +0000 2012	0	RT @TEDNews: Sebastian Wernicke revisits the TED Stage. Last time he summarized every TEDTalk in 6 words: http://t.co/R9LjMMJF #TED
Fri Mar 02 21:18:35 +0000 2012	175691597286080512	TEDNews	0	0	5	175664306694791169	2	5	Fri Mar 02 19:30:09 +0000 2012	0	RT @TEDNews: Sebastian Wernicke is about to run the first choose-your-own-adventure TEDTalk! #TED
Fri Mar 02 21:18:27 +0000 2012	175691563475800065	VitalVoices	0	0	6	175664405982363649	0	6	Fri Mar 02 19:30:32 +0000 2012	0	RT @VitalVoices: #Google mentoring scheme aims to boost female talent pipeline via PeopleManagement http://t.co/6Wh14wSY
Fri Mar 02 21:15:02 +0000 2012	175690702632665088	TEDNews	0	0	2	175670600977756161	0	2	Fri Mar 02 19:55:09 +0000 2012	0	RT @TEDNews: Leymah Gbowee: All of the great global work by great people aimed at getting young people to where we want to get them has  ...
Fri Mar 02 21:14:41 +0000 2012	175690613533057025	RepresentPledge|Jezebel	0	0	11	175670656418058240	2	11	Fri Mar 02 19:55:22 +0000 2012	0	RT @RepresentPledge: "Researchers Say Anorexia Is a Socially Transmitted Illness" via @jezebel http://t.co/2bYjg5tz #MissRep
Fri Mar 02 21:13:32 +0000 2012	175690326709772288	VitalVoices|netindian	0	0	6	175671911924244480	1	6	Fri Mar 02 20:00:22 +0000 2012	0	RT @VitalVoices: #India, US to integrate women's empowerment issus into their Strategic Dialogue via @NetIndian http://t.co/BwIm0MHf
Fri Mar 02 21:11:47 +0000 2012	175689885649354753	GlobalPost	0	0	2	175677641091854337	0	2	Fri Mar 02 20:23:08 +0000 2012	0	RT @GlobalPost: Video - all Hell breaks loose for Rush over "slut" remark. http://t.co/30wqMXnA
Fri Mar 02 21:10:50 +0000 2012	175689646733398016	TEDNews	0	0	33	175678623242649600	9	33	Fri Mar 02 20:27:02 +0000 2012	0	RT @TEDNews: Brene Brown: Vulnerability is our most accurate measure of courage. #TED
Fri Mar 02 21:08:52 +0000 2012	175689152887656448	TEDNews	0	0	12	175680330806722560	7	12	Fri Mar 02 20:33:49 +0000 2012	0	RT @TEDNews: Brene Brown: Shame is highly correlated to addiction to pressure, violence, aggression. Guilt is inversely correlated with  ...
Fri Mar 02 21:08:29 +0000 2012	175689055323959296	TEDNews	0	0	28	175680560746860544	14	28	Fri Mar 02 20:34:44 +0000 2012	0	RT @TEDNews: Brene Brown: For women, shame is: do it all, do it perfectly, and never let them see you sweat. #TED
Fri Mar 02 21:08:11 +0000 2012	175688978433974273	TEDNews	0	0	18	175681262730747905	4	18	Fri Mar 02 20:37:31 +0000 2012	0	RT @TEDNews: Brown: Shame is an epidemic in our culture. To get out from underneath it & find our way back to each other, we have to und ...
Fri Mar 02 21:07:38 +0000 2012	175688840743358465	TEDNews	0	0	21	175681531589832704	11	21	Fri Mar 02 20:38:35 +0000 2012	0	RT @TEDNews: Brene Brown: If we're going to find our way back to each other, vulnerability is going to be our path. #TED
Thu Mar 01 13:34:11 +0000 2012	175212339317055488	mashable	0	0	308	175081618887815170	93	308	Thu Mar 01 04:54:45 +0000 2012	0	RT @mashable: Foursquare Says Farewell to Google Maps, Joins OpenStreetMap Movement - http://t.co/4jF8XH2N
Sat Feb 25 01:00:12 +0000 2012	173210654231117824	LauraCMeyer|UNWomen_MetroNY|HBSWSA	0	0	4	173207382334242819	0	4	Sat Feb 25 00:47:12 +0000 2012	0	RT @LauraCMeyer: @UNWomen_MetroNY van headed to #secon2012 and @HBSWSA #allstarweekend!
Tue May 10 15:57:18 +0000 2011	67981546711298049	0	0	0	0	0	0	0	0	0	What Makes Fast Growing Women-Owned Companies Tick? http://t.co/ROkMdo9
Tue May 10 15:56:30 +0000 2011	67981344797499392	0	0	0	0	0	0	0	0	0	How 6 Top Women Entrepreneurs Grew Their Companies Like Crazy http://t.co/Meb61WF
